Genus,Sample,Coverage,Coverage_effective,coverage_est,coverage_est_src,round,n50,qv,indels_per_100kb,error_rate,busco_complete,busco_single,busco_duplicated,busco_fragmented,busco_missing,busco_n,l50,auN,num_contigs,total_length,gc,expected_genome_size,assembly_frac,raw_total_bp,raw_read_n50,raw_read_n90,raw_mean_read_len,raw_n_reads,min_overlap,overlap_based_coverage,ovlp_div_initial,ovlp_median_div_first,ovlp_median_div_last,mean_edge_coverage,read_cov_cutoff,unique_cov_threshold,align_err_consensus,align_err_polishing,asm_total_length,asm_fragments,asm_frag_N50,asm_largest_frag,asm_mean_coverage,polish_mean_contig_cov,polish_selected_cov_threshold,ai_num_contigs,ai_total_bp,ai_mean_cov,ai_median_cov,ai_cov_cv,ai_circular_n,ai_circular_bp_frac,ai_repeat_bp_frac,ai_mult_gt1_n,ai_mult_gt1_bp_frac,ai_alt_groups_n,ai_alt_bp_frac,ai_low_cov_bp_frac,ai_short_bp_frac_10kb,ai_longest_len,ai_longest_cov,delta_qv,delta_busco_complete,delta_n50,delta_num_contigs,delta_error_rate,delta_error_improvement,assembly_error,delta_assembly_error,qv_improvement_rate,busco_per_contig,n50_fraction,cost_benefit_ratio,delta_qv_cumsum,delta_busco_complete_cumsum,score_improvement,gain_cumulative,qv_from_r1,n50_from_r1,error_rate_from_r1,busco_complete_from_r1,assembly_frac_from_r1,delta_qv_trend,delta_busco_complete_trend,score_improvement_trend,is_plateau,plateau_streak,completeness_score,assembly_quality,polishing_effectiveness,optimal_rounds_5class,optimal_rounds_3class,Coverage,r1_ok_group,stable_all_group
Staphylococcus,SRR28110421,20X,20X,20.0,log,3,2605298,11.4211738387767,7209.125904214096,0.07209126,50.9,50.9,0.0,33.6,15.5,116,1,2600876.1,2,2609735,33.07,2900000,0.8999086206896552,58617634,8529,2623,,6344,3000,19.0,0.074635,0.0759792,0.0336365,19.0,4.0,35.0,0.119214,0.0717,2609528,2,2605100,2605100,22.0,22.0,4.0,2,2609528,86.5,86.5,1.0545291881279149,2,1.0,0.0016968585889862,1,0.0016968585889862,0,0.0,0.0,0.0016968585889862,2605100,22.0,-0.0006988671503211,-1.7000000000000028,74.0,0.0,1.16000000000005e-05,-1.16000000000005e-05,0.1000913793103448,-2.5172413793073112e-05,-0.0002329557167737,16.966666666666665,0.9982994448480612,-0.2834498111917207,-0.0178200429241108,-2.5,-0.5102843841015086,-0.7571896778592995,-0.0178200429241108,76,0.0002952,-2.5,2.6206896551750347e-05,0.0164223086234684,-0.9000000000000057,-0.2633790903437176,0,0,0.47230554866,0.1526844959770114,-0.1275710960253771,5,3,20X,0,0
Staphylococcus,SRR28110421,20X,20X,20.0,log,4,2605150,11.4189285855388,7212.853804619582,0.07212854,51.7,51.7,0.0,32.8,15.5,116,1,2600727.1,2,2609588,33.07,2900000,0.8998579310344827,58617634,8529,2623,,6344,3000,19.0,0.074635,0.0759792,0.0336365,19.0,4.0,35.0,0.119214,0.0717,2609528,2,2605100,2605100,22.0,22.0,4.0,2,2609528,86.5,86.5,1.0545291881279149,2,1.0,0.0016968585889862,1,0.0016968585889862,0,0.0,0.0,0.0016968585889862,2605100,22.0,-0.0022452532378984,0.8000000000000043,-148.0,0.0,3.7280000000000646e-05,-3.7280000000000646e-05,0.1001420689655172,5.0689655172408976e-05,-0.0005613133094746,17.233333333333334,0.9982989658524772,0.0997193433452632,-0.0200652961620093,-1.6999999999999955,0.2390995116703591,-0.5180901661889403,-0.0200652961620093,-72,0.00033248,-1.6999999999999955,-2.448275862065863e-05,-0.0015463860875772,2.500000000000007,0.7493838957718677,0,0,0.47970954482,0.1550755167816092,0.0478199023340718,5,3,20X,0,0
Staphylococcus,SRR28110421,20X,20X,20.0,log,5,2605240,11.422030569077704,7207.703729950019,0.07207704,53.4,53.4,0.0,31.0,15.5,116,1,2600818.1,2,2609677,33.06,2900000,0.8998886206896551,58617634,8529,2623,,6344,3000,19.0,0.074635,0.0759792,0.0336365,19.0,4.0,35.0,0.119214,0.0717,2609528,2,2605100,2605100,22.0,22.0,4.0,2,2609528,86.5,86.5,1.0545291881279149,2,1.0,0.0016968585889862,1,0.0016968585889862,0,0.0,0.0,0.0016968585889862,2605100,22.0,0.0031019835389027,1.6999999999999955,90.0,0.0,-5.150000000000987e-05,5.150000000000987e-05,0.1001113793103448,-3.0689655172388974e-05,0.0006203967077805,17.8,0.998299407053284,0.1703101983538898,-0.0169633126231065,0.0,0.5112480244500426,-0.0068421417388977,-0.0169633126231065,18,0.00028098,0.0,6.206896551730345e-06,0.0053472367768012,0.8999999999999915,0.2721485127796834,0,0,0.49551086064,0.1601801744827586,0.0852080040750071,5,3,20X,0,0
Staphylococcus,SRR28110421,FULL,231X,231.0,log,1,2605635,11.44150978516764,7175.447938320638,0.07175448,67.2,67.2,0.0,23.3,9.5,116,1,2601219.0,2,2610066,33.07,2900000,0.9000227586206897,670250771,8498,2619,,72961,3000,219.0,0.0821487,0.0815303,0.0333022,223.0,45.0,411.0,0.12177,0.071145,2608571,2,2604145,2604145,267.0,267.0,53.0,2,2608571,987.0,987.0,1.034510832860562,2,1.0,0.0016967144080034,1,0.0016967144080034,0,0.0,0.0,0.0016967144080034,2604145,265.0,,,,,,,0.0999772413793103,,,22.4,0.9983019592983629,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,1,1,0.62378098944,0.2016050979310345,0.0,5,3,231X,0,0
Staphylococcus,SRR28110421,FULL,231X,231.0,log,2,2605694,11.416512380853328,7216.868017830565,0.07216868,64.7,64.7,0.0,24.1,11.2,116,1,2601274.1,2,2610129,33.07,2900000,0.9000444827586207,670250771,8498,2619,,72961,3000,219.0,0.0821487,0.0815303,0.0333022,223.0,45.0,411.0,0.12177,0.071145,2608571,2,2604145,2604145,267.0,267.0,53.0,2,2608571,987.0,987.0,1.034510832860562,2,1.0,0.0016967144080034,1,0.0016967144080034,0,0.0,0.0,0.0016967144080034,2604145,265.0,-0.0249974043143108,-2.5,59.0,0.0,0.0004142,-0.0004142,0.0999555172413793,-2.1724137931000698e-05,-0.0124987021571554,21.566666666666663,0.998300467792792,-0.6312493510785777,-0.0249974043143108,-2.5,-0.7600839741395174,-0.7600839741395174,-0.0249974043143108,59,0.0004142,-2.5,2.1724137931000698e-05,,,-0.7600839741395174,0,0,0.60030686404,0.1941095934482758,-0.2533613247131724,5,3,231X,0,0
Staphylococcus,SRR28110421,FULL,231X,231.0,log,3,2605694,11.413915887864208,7221.184145285987,0.07221184,63.8,63.8,0.0,25.9,10.3,116,1,2601270.1,2,2610133,33.07,2900000,0.9000458620689655,670250771,8498,2619,,72961,3000,219.0,0.0821487,0.0815303,0.0333022,223.0,45.0,411.0,0.12177,0.071145,2608571,2,2604145,2604145,267.0,267.0,53.0,2,2608571,987.0,987.0,1.034510832860562,2,1.0,0.0016967144080034,1,0.0016967144080034,0,0.0,0.0,0.0016967144080034,2604145,265.0,-0.0025964929891202,-0.9000000000000057,0.0,0.0,4.316000000000042e-05,-4.316000000000042e-05,0.0999541379310344,-1.3793103448289656e-06,-0.00086549766304,21.266666666666666,0.998298937908935,-0.150432748831521,-0.027593897303431,-3.4000000000000057,-0.2710473671266842,-1.0311313412662018,-0.027593897303431,59,0.00045736,-3.4000000000000057,2.3103448275829663e-05,0.0224009113251906,1.5999999999999943,0.4890366070128332,0,0,0.59192884608,0.1914097533333333,-0.067761841781671,5,3,231X,0,0
Staphylococcus,SRR28110421,FULL,231X,231.0,log,4,2605803,11.41556468556403,7218.442710208833,0.07218443,64.7,64.7,0.0,23.3,12.1,116,1,2601375.1,2,2610246,33.07,2900000,0.9000848275862069,670250771,8498,2619,,72961,3000,219.0,0.0821487,0.0815303,0.0333022,223.0,45.0,411.0,0.12177,0.071145,2608571,2,2604145,2604145,267.0,267.0,53.0,2,2608571,987.0,987.0,1.034510832860562,2,1.0,0.0016967144080034,1,0.0016967144080034,0,0.0,0.0,0.0016967144080034,2604145,265.0,0.001648797699822,0.9000000000000057,109.0,0.0,-2.741000000000549e-05,2.741000000000549e-05,0.0999151724137931,-3.896551724136277e-05,0.0004121994249555,21.566666666666663,0.9982974791274544,0.1127060997124784,-0.025945099603609,-2.5,0.2706611045282064,-0.7604702367379953,-0.025945099603609,168,0.0004299499999999,-2.5,6.206896551719243e-05,0.0042452906889423,1.8000000000000114,0.5417084716548907,0,0,0.6002966737900001,0.1941182944827586,0.0541322209056412,5,3,231X,0,0
Staphylococcus,SRR28110421,FULL,231X,231.0,log,5,2605808,11.413926111969952,7221.16683092732,0.07221167,68.1,68.1,0.0,21.6,10.3,116,1,2601389.1,2,2610242,33.07,2900000,0.9000834482758621,670250771,8498,2619,,72961,3000,219.0,0.0821487,0.0815303,0.0333022,223.0,45.0,411.0,0.12177,0.071145,2608571,2,2604145,2604145,267.0,267.0,53.0,2,2608571,987.0,987.0,1.034510832860562,2,1.0,0.0016967144080034,1,0.0016967144080034,0,0.0,0.0,0.0016967144080034,2604145,265.0,-0.0016385735940787,3.3999999999999915,5.0,0.0,2.72400000000117e-05,-2.72400000000117e-05,0.0999165517241379,1.3793103448289656e-06,-0.0003277147188157,22.7,0.9983009244733152,0.3398361426405912,-0.0275836731976877,0.8999999999999915,1.0193392604934002,0.2588690237554049,-0.0275836731976877,173,0.00045719,0.8999999999999915,6.0689655172363466e-05,-0.0032873712939007,2.499999999999986,0.7486781559651938,0,0,0.63182385273,0.2043189427586206,0.1698898767489,5,3,231X,0,0
Staphylococcus,SRR28110421,40X,40X,40.0,log,1,2605846,11.452726236660553,7156.940061231097,0.0715694,59.5,59.5,0.0,31.0,9.5,116,1,2601423.1,2,2610284,33.08,2900000,0.9000979310344828,117134400,8510,2608,,12683,3000,38.0,0.0778326,0.0783064,0.0333233,38.0,8.0,71.0,0.121554,0.071681,2609919,2,2605492,2605492,45.0,45.0,9.0,2,2609919,184.0,184.0,1.068346115053588,2,1.0,0.0016962212237238,1,0.0016962212237238,0,0.0,0.0,0.0016962212237238,2605492,45.0,,,,,,,0.0999020689655172,,,19.83333333333333,0.9982994194120566,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,1,1,0.5524162069999999,0.1785194229885057,0.0,5,3,40X,0,0
Staphylococcus,SRR28110421,40X,40X,40.0,log,2,2605802,11.433777332415625,7188.235208844505,0.07188235,62.9,62.9,0.0,26.7,10.3,116,1,2601380.1,2,2610239,33.07,2900000,0.9000824137931035,117134400,8510,2608,,12683,3000,38.0,0.0778326,0.0783064,0.0333233,38.0,8.0,71.0,0.121554,0.071681,2609919,2,2605492,2605492,45.0,45.0,9.0,2,2609919,184.0,184.0,1.068346115053588,2,1.0,0.0016962212237238,1,0.0016962212237238,0,0.0,0.0,0.0016962212237238,2605492,45.0,-0.0189489042449277,3.3999999999999986,-44.0,0.0,0.0003129499999999,-0.0003129499999999,0.0999175862068965,1.5517241379270352e-05,-0.0094744521224638,20.966666666666665,0.9982997732009316,0.8452627739387677,-0.0189489042449277,3.3999999999999986,1.0123594000261664,1.0123594000261664,-0.0189489042449277,-44,0.0003129499999999,3.3999999999999986,-1.5517241379270352e-05,,,1.0123594000261664,0,0,0.58378600185,0.1887172794252873,0.3374531333420554,5,3,40X,0,0
Staphylococcus,SRR28110421,40X,40X,40.0,log,3,2605627,11.433680665648644,7188.395299645497,0.07188395,63.8,63.8,0.0,26.7,9.5,116,1,2601204.1,2,2610065,33.07,2900000,0.9000224137931034,117134400,8510,2608,,12683,3000,38.0,0.0778326,0.0783064,0.0333233,38.0,8.0,71.0,0.121554,0.071681,2609919,2,2605492,2605492,45.0,45.0,9.0,2,2609919,184.0,184.0,1.068346115053588,2,1.0,0.0016962212237238,1,0.0016962212237238,0,0.0,0.0,0.0016962212237238,2605492,45.0,-9.666676698039112e-05,0.8999999999999986,-175.0,0.0,1.6000000000043757e-06,-1.6000000000043757e-06,0.0999775862068965,6.0000000000060005e-05,-3.222225566013037e-05,21.266666666666666,0.9982992767232706,0.1499838888721697,-0.0190455710119081,4.299999999999997,0.2699670132932074,1.282326413319374,-0.0190455710119081,-219,0.0003145499999999,4.299999999999997,-7.551724137933036e-05,0.0188522374779473,-2.5,-0.7423923867329589,0,0,0.5921380399,0.1914047666666666,0.0674917533233018,5,3,40X,0,0
Staphylococcus,SRR28110421,40X,40X,40.0,log,4,2605636,11.437353097553256,7182.319446761909,0.07182319,62.1,62.1,0.0,28.4,9.5,116,1,2601214.1,2,2610073,33.07,2900000,0.9000251724137931,117134400,8510,2608,,12683,3000,38.0,0.0778326,0.0783064,0.0333233,38.0,8.0,71.0,0.121554,0.071681,2609919,2,2605492,2605492,45.0,45.0,9.0,2,2609919,184.0,184.0,1.068346115053588,2,1.0,0.0016962212237238,1,0.0016962212237238,0,0.0,0.0,0.0016962212237238,2605492,45.0,0.0036724319046115,-1.6999999999999955,9.0,0.0,-6.076000000000692e-05,6.076000000000692e-05,0.0999748275862069,-2.7586206896579317e-06,0.0009181079761528,20.7,0.9982996650669674,-0.212040946011923,-0.0153731391072966,2.6000000000000014,-0.5085191511002229,0.773807262219151,-0.0153731391072966,-210,0.0002537899999999,2.6000000000000014,-7.275862068967243e-05,0.0037690986715919,-2.5999999999999943,-0.7784861643934304,0,0,0.57639779901,0.1863052106896551,-0.1017038302200445,5,3,40X,0,0
Staphylococcus,SRR28110421,40X,40X,40.0,log,5,2605575,11.437284165530013,7182.432591183588,0.07182433,62.9,62.9,0.0,27.6,9.5,116,1,2601150.1,2,2610015,33.07,2900000,0.9000051724137931,117134400,8510,2608,,12683,3000,38.0,0.0778326,0.0783064,0.0333233,38.0,8.0,71.0,0.121554,0.071681,2609919,2,2605492,2605492,45.0,45.0,9.0,2,2609919,184.0,184.0,1.068346115053588,2,1.0,0.0016962212237238,1,0.0016962212237238,0,0.0,0.0,0.0016962212237238,2605492,45.0,-6.893202324320669e-05,0.7999999999999972,-61.0,0.0,1.140000000010577e-06,-1.140000000010577e-06,0.0999948275862069,2.000000000002e-05,-1.3786404648641338e-05,20.966666666666665,0.9982984778637372,0.0799931067976753,-0.0154420711305398,3.3999999999999986,0.2399741991907018,1.0137814614098528,-0.0154420711305398,-271,0.00025493,3.3999999999999986,-9.275862068969244e-05,-0.0037413639278547,2.499999999999993,0.7484933502909248,0,0,0.5838224964300001,0.1887010844827586,0.0399956998651169,5,3,40X,0,0
Xanthomonas_campestris,SRR28811885,10X,10X,10.0,log,1,5012419,11.90123399696104,6454.708169886562,0.06454708,75.0,75.0,0.0,16.4,8.6,116,1,5012419.0,1,5012419,65.17,5100000,0.9828272549019608,51024140,19038,4850,,2884,5000,8.0,0.0673379,0.0676551,0.0291082,9.0,3.0,19.0,0.10544,0.061016,5015081,1,5015081,5015081,10.0,10.0,3.0,1,5015081,10.0,10.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5015081,10.0,,,,,,,0.0171727450980392,,,37.5,0.999999800495569,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,1,1,0.70158969,0.3685602205882353,0.0,4,2,10X,0,1
Xanthomonas_campestris,SRR28811885,10X,10X,10.0,log,2,5012298,11.89577536520016,6462.825875786955,0.06462826,74.1,74.1,0.0,17.2,8.6,116,1,5012298.0,1,5012298,65.17,5100000,0.9828035294117649,51024140,19038,4850,,2884,5000,8.0,0.0673379,0.0676551,0.0291082,9.0,3.0,19.0,0.10544,0.061016,5015081,1,5015081,5015081,10.0,10.0,3.0,1,5015081,10.0,10.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5015081,10.0,-0.0054586317608791,-0.9000000000000057,-121.0,0.0,8.118000000000014e-05,-8.118000000000014e-05,0.0171964705882351,2.3725490195913856e-05,-0.0027293158804395,37.05,0.9999998004907528,-0.2263646579402212,-0.0054586317608791,-0.9000000000000057,-0.2721973161553337,-0.2721973161553337,-0.0054586317608791,-121,8.118000000000014e-05,-0.9000000000000057,-2.3725490195913856e-05,,,-0.2721973161553337,0,0,0.69311045934,0.3641287076470588,-0.0907324387184446,4,2,10X,0,1
Xanthomonas_campestris,SRR28811885,10X,10X,10.0,log,3,5012282,11.895425273297176,6463.346464271176,0.06463347,75.0,75.0,0.0,17.2,7.8,116,1,5012282.0,1,5012282,65.17,5100000,0.9828003921568628,51024140,19038,4850,,2884,5000,8.0,0.0673379,0.0676551,0.0291082,9.0,3.0,19.0,0.10544,0.061016,5015081,1,5015081,5015081,10.0,10.0,3.0,1,5015081,10.0,10.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5015081,10.0,-0.0003500919029839,0.9000000000000057,-16.0,0.0,5.20999999999161e-06,-5.20999999999161e-06,0.0171996078431372,3.1372549020858287e-06,-0.0001166973009946,37.5,0.999999800490116,0.1499416513495036,-0.005808723663863,0.0,0.2698592349642983,-0.0023380811910354,-0.005808723663863,-137,8.638999999999175e-05,0.0,-2.6862745097999685e-05,0.0051085398578951,1.8000000000000114,0.542056551119632,0,0,0.7015248975,0.3685501470588235,0.0674648087410745,4,2,10X,0,1
Xanthomonas_campestris,SRR28811885,10X,10X,10.0,log,4,5012262,11.89535404884088,6463.452826339575,0.06463453,75.0,75.0,0.0,17.2,7.8,116,1,5012262.0,1,5012262,65.17,5100000,0.9827964705882352,51024140,19038,4850,,2884,5000,8.0,0.0673379,0.0676551,0.0291082,9.0,3.0,19.0,0.10544,0.061016,5015081,1,5015081,5015081,10.0,10.0,3.0,1,5015081,10.0,10.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5015081,10.0,-7.122445629548224e-05,0.0,-20.0,0.0,1.0599999999971743e-06,-1.0599999999971743e-06,0.0172035294117648,3.921568627607286e-06,-1.780611407387056e-05,37.5,0.99999980048932,-8.90305703693528e-06,-0.0058799481201585,0.0,-2.8309625655431603e-05,-0.0023663908166908,-0.0058799481201585,-157,8.744999999998893e-05,0.0,-3.078431372560697e-05,0.0002788674466884,-0.9000000000000057,-0.2698875445899537,1,1,0.7015241025000001,0.3685486764705882,-5.661925131086321e-06,4,2,10X,0,1
Xanthomonas_campestris,SRR28811885,10X,10X,10.0,log,5,5012235,11.895335906949043,6463.480081827392,0.0646348,75.0,75.0,0.0,17.2,7.8,116,1,5012235.0,1,5012235,65.17,5100000,0.9827911764705882,51024140,19038,4850,,2884,5000,8.0,0.0673379,0.0676551,0.0291082,9.0,3.0,19.0,0.10544,0.061016,5015081,1,5015081,5015081,10.0,10.0,3.0,1,5015081,10.0,10.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5015081,10.0,-1.814189183768633e-05,0.0,-27.0,0.0,2.700000000105396e-07,-2.700000000105396e-07,0.0172088235294117,5.294117646936769e-06,-3.628378367537266e-06,37.5,0.9999998004882452,-1.814189183768633e-06,-0.0058980900119962,0.0,-6.781344970382963e-06,-0.0023731721616612,-0.0058980900119962,-184,8.771999999999947e-05,0.0,-3.607843137254374e-05,5.308256445779591e-05,0.0,2.152828068504864e-05,1,2,0.7015239,0.3685466911764706,-1.1302241617304938e-06,4,2,10X,0,1
Xanthomonas_campestris,SRR28811885,20X,20X,20.0,log,1,5014945,11.884612538706268,6479.458370491254,0.06479459,87.9,87.9,0.0,6.0,6.0,116,1,5014945.0,1,5014945,65.17,5100000,0.9833225490196078,102669824,19165,4859,,5789,5000,17.0,0.0711669,0.0715884,0.0287688,18.0,4.0,35.0,0.107779,0.060136,5015019,1,5015019,5015019,20.0,20.0,4.0,1,5015019,20.0,20.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5015019,20.0,,,,,,,0.0166774509803921,,,43.95,0.9999998005960584,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,1,1,0.82204555539,0.4321702602941176,0.0,2,1,20X,0,0
Xanthomonas_campestris,SRR28811885,20X,20X,20.0,log,2,5014705,11.87979869413664,6486.6451028125775,0.06486645,87.9,87.9,0.0,6.0,6.0,116,1,5014705.0,1,5014705,65.17,5100000,0.9832754901960784,102669824,19165,4859,,5789,5000,17.0,0.0711669,0.0715884,0.0287688,18.0,4.0,35.0,0.107779,0.060136,5015019,1,5015019,5015019,20.0,20.0,4.0,1,5015019,20.0,20.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5015019,20.0,-0.004813844569627,0.0,-240.0,0.0,7.186000000000692e-05,-7.186000000000692e-05,0.0167245098039215,4.705882352940005e-05,-0.0024069222848135,43.95,0.9999998005865148,-0.0012034611424067,-0.004813844569627,0.0,-0.0019352039454978,-0.0019352039454978,-0.004813844569627,-240,7.186000000000692e-05,0.0,-4.705882352940005e-05,,,-0.0019352039454978,1,2,0.82198239045,0.4321495779411765,-0.0006450679818326,2,1,20X,0,0
Xanthomonas_campestris,SRR28811885,20X,20X,20.0,log,3,5014747,11.882438078127093,6482.704152046495,0.06482704,87.9,87.9,0.0,6.0,6.0,116,1,5014747.0,1,5014747,65.17,5100000,0.983283725490196,102669824,19165,4859,,5789,5000,17.0,0.0711669,0.0715884,0.0287688,18.0,4.0,35.0,0.107779,0.060136,5015019,1,5015019,5015019,20.0,20.0,4.0,1,5015019,20.0,20.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5015019,20.0,0.0026393839904521,0.0,42.0,0.0,-3.941000000000361e-05,3.941000000000361e-05,0.0167162745098039,-8.235294117642233e-06,0.000879794663484,43.95,0.999999800588185,0.000439897331742,-0.0021744605791749,0.0,0.0010628120667691,-0.0008723918787287,-0.0021744605791749,-198,3.245000000000331e-05,0.0,-3.882352941175782e-05,0.0074532285600792,0.0,0.0029980160122669,1,3,0.8220170318400001,0.4321531973529411,0.0002657030166922,2,1,20X,0,0
Xanthomonas_campestris,SRR28811885,20X,20X,20.0,log,4,5014745,11.881586683119526,6483.97524460602,0.06483975,89.7,89.7,0.0,6.0,4.3,116,1,5014745.0,1,5014745,65.17,5100000,0.9832833333333332,102669824,19165,4859,,5789,5000,17.0,0.0711669,0.0715884,0.0287688,18.0,4.0,35.0,0.107779,0.060136,5015019,1,5015019,5015019,20.0,20.0,4.0,1,5015019,20.0,20.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5015019,20.0,-0.000851395007567,1.7999999999999972,-2.0,0.0,1.2709999999999113e-05,-1.2709999999999113e-05,0.0167166666666668,3.921568628717509e-07,-0.0002128487518917,44.85,0.9999998005881056,0.2248935756240537,-0.0030258555867419,1.7999999999999972,0.5396569392126586,0.5387845473339298,-0.0030258555867419,-200,4.516000000000242e-05,1.7999999999999972,-3.921568627462957e-05,-0.0034907789980191,1.7999999999999972,0.5385941271458895,0,0,0.83883874425,0.4410025749999999,0.1079313878425317,2,1,20X,0,0
Xanthomonas_campestris,SRR28811885,20X,20X,20.0,log,5,5014704,11.881711936901723,6483.788137932575,0.06483788,87.9,87.9,0.0,6.0,6.0,116,1,5014704.0,1,5014704,65.17,5100000,0.983275294117647,102669824,19165,4859,,5789,5000,17.0,0.0711669,0.0715884,0.0287688,18.0,4.0,35.0,0.107779,0.060136,5015019,1,5015019,5015019,20.0,20.0,4.0,1,5015019,20.0,20.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5015019,20.0,0.0001252537821976,-1.7999999999999972,-41.0,0.0,-1.8700000000010373e-06,1.8700000000010373e-06,0.0167247058823529,8.039215686150847e-06,2.505075643952637e-05,43.95,0.9999998005864752,-0.1799874746217799,-0.0029006018045443,0.0,-0.5399487205655514,-0.0011641732316216,-0.0029006018045443,-241,4.329000000000138e-05,0.0,-4.7254901960780415e-05,0.0009766487897646,-3.5999999999999943,-1.07960565977821,0,0,0.82200750348,0.4321494917647058,-0.0899914534275919,2,1,20X,0,0
Xanthomonas_campestris,SRR28811885,40X,40X,40.0,log,1,5015430,11.930567460110115,6411.25805302401,0.06411258,89.7,89.7,0.0,5.2,5.2,116,1,5015430.0,1,5015430,65.17,5100000,0.9834176470588236,207950141,19298,4877,,11699,5000,37.0,0.0725857,0.0748546,0.0284064,36.0,7.0,73.0,0.107315,0.05975,5015273,1,5015273,5015273,41.0,41.0,8.0,1,5015273,41.0,41.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5015273,41.0,,,,,,,0.0165823529411763,,,44.85,0.9999998006153408,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,1,1,0.8394910157400001,0.4410628147058824,0.0,2,1,40X,0,1
Xanthomonas_campestris,SRR28811885,40X,40X,40.0,log,2,5015364,11.926657273160943,6417.03329790618,0.06417033,89.7,89.7,0.0,6.0,4.3,116,1,5015364.0,1,5015364,65.17,5100000,0.983404705882353,207950141,19298,4877,,11699,5000,37.0,0.0725857,0.0748546,0.0284064,36.0,7.0,73.0,0.107315,0.05975,5015273,1,5015273,5015273,41.0,41.0,8.0,1,5015273,41.0,41.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5015273,41.0,-0.003910186949172,0.0,-66.0,0.0,5.7749999999995305e-05,-5.7749999999995305e-05,0.016595294117647,1.2941176470659954e-05,-0.001955093474586,44.85,0.9999998006127172,-0.000977546737293,-0.003910186949172,0.0,-0.0015743306620217,-0.0015743306620217,-0.003910186949172,-66,5.7749999999995305e-05,0.0,-1.2941176470659954e-05,,,-0.0015743306620217,1,2,0.83943921399,0.4410570105882353,-0.0005247768873405,2,1,40X,0,1
Xanthomonas_campestris,SRR28811885,40X,40X,40.0,log,3,5015410,11.927602166311209,6415.636499165073,0.06415637,89.7,89.7,0.0,6.0,4.3,116,1,5015410.0,1,5015410,65.17,5100000,0.983413725490196,207950141,19298,4877,,11699,5000,37.0,0.0725857,0.0748546,0.0284064,36.0,7.0,73.0,0.107315,0.05975,5015273,1,5015273,5015273,41.0,41.0,8.0,1,5015273,41.0,41.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5015273,41.0,0.0009448931502653,0.0,46.0,0.0,-1.3959999999993422e-05,1.3959999999993422e-05,0.0165862745098039,-9.019607843052668e-06,0.0003149643834217,44.85,0.999999800614546,0.0001574821917108,-0.0029652937989066,0.0,0.0003798472993218,-0.0011944833626998,-0.0029652937989066,-20,4.379000000000188e-05,0.0,-3.921568627607286e-06,0.0048550800994373,0.0,0.0019541779613435,1,3,0.83945173611,0.4410610558823529,9.496182483045914e-05,2,1,40X,0,1
Xanthomonas_campestris,SRR28811885,40X,40X,40.0,log,4,5015405,11.926968604928124,6416.57271216506,0.06416573,88.8,88.8,0.0,5.2,6.0,116,1,5015405.0,1,5015405,65.17,5100000,0.9834127450980392,207950141,19298,4877,,11699,5000,37.0,0.0725857,0.0748546,0.0284064,36.0,7.0,73.0,0.107315,0.05975,5015273,1,5015273,5015273,41.0,41.0,8.0,1,5015273,41.0,41.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5015273,41.0,-0.0006335613830845,-0.9000000000000057,-5.0,0.0,9.359999999999924e-06,-9.359999999999924e-06,0.0165872549019607,9.803921567907992e-07,-0.0001583903457711,44.4,0.9999998006143472,-0.1125791951728862,-0.0035988551819912,-0.9000000000000057,-0.2702551985140198,-0.2714496818767197,-0.0035988551819912,-25,5.315000000000181e-05,-0.9000000000000057,-4.901960784398085e-06,-0.0015784545333499,-0.9000000000000057,-0.2706350458133417,0,0,0.83102083176,0.4366352588235294,-0.0540510397028039,2,1,40X,0,1
