Genus,Sample,Coverage,Coverage_effective,coverage_est,coverage_est_src,round,n50,qv,indels_per_100kb,error_rate,busco_complete,busco_single,busco_duplicated,busco_fragmented,busco_missing,busco_n,l50,auN,num_contigs,total_length,gc,expected_genome_size,assembly_frac,raw_total_bp,raw_read_n50,raw_read_n90,raw_mean_read_len,raw_n_reads,min_overlap,overlap_based_coverage,ovlp_div_initial,ovlp_median_div_first,ovlp_median_div_last,mean_edge_coverage,read_cov_cutoff,unique_cov_threshold,align_err_consensus,align_err_polishing,asm_total_length,asm_fragments,asm_frag_N50,asm_largest_frag,asm_mean_coverage,polish_mean_contig_cov,polish_selected_cov_threshold,ai_num_contigs,ai_total_bp,ai_mean_cov,ai_median_cov,ai_cov_cv,ai_circular_n,ai_circular_bp_frac,ai_repeat_bp_frac,ai_mult_gt1_n,ai_mult_gt1_bp_frac,ai_alt_groups_n,ai_alt_bp_frac,ai_low_cov_bp_frac,ai_short_bp_frac_10kb,ai_longest_len,ai_longest_cov,delta_qv,delta_busco_complete,delta_n50,delta_num_contigs,delta_error_rate,delta_error_improvement,assembly_error,delta_assembly_error,qv_improvement_rate,busco_per_contig,n50_fraction,cost_benefit_ratio,delta_qv_cumsum,delta_busco_complete_cumsum,score_improvement,gain_cumulative,qv_from_r1,n50_from_r1,error_rate_from_r1,busco_complete_from_r1,assembly_frac_from_r1,delta_qv_trend,delta_busco_complete_trend,score_improvement_trend,is_plateau,plateau_streak,completeness_score,assembly_quality,polishing_effectiveness
Staphylococcus,SRR28110421,40X,40X,40.0,log,3,2605627,11.433680665648644,7188.395299645497,0.07188395,63.8,63.8,0.0,26.7,9.5,116,1,2601204.1,2,2610065,33.07,2900000,0.9000224137931034,117134400,8510,2608,,12683,3000,38.0,0.0778326,0.0783064,0.0333233,38.0,8.0,71.0,0.121554,0.071681,2609919,2,2605492,2605492,45.0,45.0,9.0,2,2609919,184.0,184.0,1.068346115053588,2,1.0,0.0016962212237238,1,0.0016962212237238,0,0.0,0.0,0.0016962212237238,2605492,45.0,-9.666676698039112e-05,0.8999999999999986,-175.0,0.0,1.6000000000043757e-06,-1.6000000000043757e-06,0.09997758620689656,6.0000000000060005e-05,-3.222225566013037e-05,21.266666666666666,0.9982992767232706,0.1499838888721697,-0.01904557101190818,4.299999999999997,0.26996701329320744,1.282326413319374,-0.01904557101190818,-219,0.0003145499999999968,4.299999999999997,-7.551724137933036e-05,0.018852237477947398,-2.5,-0.7423923867329589,0,0,0.5921380399,0.19140476666666667,0.06749175332330186
Staphylococcus,SRR28110421,40X,40X,40.0,log,4,2605636,11.437353097553256,7182.319446761909,0.07182319,62.1,62.1,0.0,28.4,9.5,116,1,2601214.1,2,2610073,33.07,2900000,0.9000251724137931,117134400,8510,2608,,12683,3000,38.0,0.0778326,0.0783064,0.0333233,38.0,8.0,71.0,0.121554,0.071681,2609919,2,2605492,2605492,45.0,45.0,9.0,2,2609919,184.0,184.0,1.068346115053588,2,1.0,0.0016962212237238,1,0.0016962212237238,0,0.0,0.0,0.0016962212237238,2605492,45.0,0.0036724319046115284,-1.6999999999999957,9.0,0.0,-6.076000000000692e-05,6.076000000000692e-05,0.0999748275862069,-2.7586206896579313e-06,0.0009181079761528821,20.7,0.9982996650669674,-0.21204094601192303,-0.015373139107296652,2.6000000000000014,-0.5085191511002229,0.773807262219151,-0.015373139107296652,-210,0.00025378999999998986,2.6000000000000014,-7.275862068967243e-05,0.0037690986715919195,-2.5999999999999943,-0.7784861643934304,0,0,0.57639779901,0.18630521068965517,-0.10170383022004459
Staphylococcus,SRR28110421,40X,40X,40.0,log,5,2605575,11.437284165530013,7182.432591183588,0.07182433,62.9,62.9,0.0,27.6,9.5,116,1,2601150.1,2,2610015,33.07,2900000,0.9000051724137931,117134400,8510,2608,,12683,3000,38.0,0.0778326,0.0783064,0.0333233,38.0,8.0,71.0,0.121554,0.071681,2609919,2,2605492,2605492,45.0,45.0,9.0,2,2609919,184.0,184.0,1.068346115053588,2,1.0,0.0016962212237238,1,0.0016962212237238,0,0.0,0.0,0.0016962212237238,2605492,45.0,-6.893202324320669e-05,0.7999999999999972,-61.0,0.0,1.140000000010577e-06,-1.140000000010577e-06,0.09999482758620692,2.0000000000020002e-05,-1.3786404648641338e-05,20.966666666666665,0.9982984778637373,0.07999310679767539,-0.015442071130539858,3.3999999999999986,0.23997419919070187,1.0137814614098528,-0.015442071130539858,-271,0.00025493000000000043,3.3999999999999986,-9.275862068969243e-05,-0.003741363927854735,2.499999999999993,0.7484933502909248,0,0,0.5838224964300001,0.1887010844827586,0.03999569986511698
Xanthomonas_campestris,SRR28811885,10X,10X,10.0,log,1,5012419,11.90123399696104,6454.708169886562,0.06454708,75.0,75.0,0.0,16.4,8.6,116,1,5012419.0,1,5012419,65.17,5100000,0.9828272549019608,51024140,19038,4850,,2884,5000,8.0,0.0673379,0.0676551,0.0291082,9.0,3.0,19.0,0.10544,0.061016,5015081,1,5015081,5015081,10.0,10.0,3.0,1,5015081,10.0,10.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5015081,10.0,,,,,,,0.017172745098039233,,,37.5,0.999999800495569,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,1,1,0.70158969,0.3685602205882353,0.0
Xanthomonas_campestris,SRR28811885,10X,10X,10.0,log,2,5012298,11.89577536520016,6462.825875786955,0.06462826,74.1,74.1,0.0,17.2,8.6,116,1,5012298.0,1,5012298,65.17,5100000,0.9828035294117649,51024140,19038,4850,,2884,5000,8.0,0.0673379,0.0676551,0.0291082,9.0,3.0,19.0,0.10544,0.061016,5015081,1,5015081,5015081,10.0,10.0,3.0,1,5015081,10.0,10.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5015081,10.0,-0.005458631760879129,-0.9000000000000057,-121.0,0.0,8.118000000000014e-05,-8.118000000000014e-05,0.017196470588235147,2.3725490195913856e-05,-0.0027293158804395645,37.05,0.9999998004907529,-0.2263646579402212,-0.005458631760879129,-0.9000000000000057,-0.27219731615533377,-0.27219731615533377,-0.005458631760879129,-121,8.118000000000014e-05,-0.9000000000000057,-2.3725490195913856e-05,,,-0.27219731615533377,0,0,0.69311045934,0.36412870764705885,-0.0907324387184446
Xanthomonas_campestris,SRR28811885,10X,10X,10.0,log,3,5012282,11.895425273297176,6463.346464271176,0.06463347,75.0,75.0,0.0,17.2,7.8,116,1,5012282.0,1,5012282,65.17,5100000,0.9828003921568628,51024140,19038,4850,,2884,5000,8.0,0.0673379,0.0676551,0.0291082,9.0,3.0,19.0,0.10544,0.061016,5015081,1,5015081,5015081,10.0,10.0,3.0,1,5015081,10.0,10.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5015081,10.0,-0.0003500919029839622,0.9000000000000057,-16.0,0.0,5.20999999999161e-06,-5.20999999999161e-06,0.017199607843137232,3.1372549020858287e-06,-0.00011669730099465407,37.5,0.9999998004901159,0.14994165134950363,-0.005808723663863091,0.0,0.2698592349642983,-0.002338081191035457,-0.005808723663863091,-137,8.638999999999175e-05,0.0,-2.6862745097999685e-05,0.005108539857895167,1.8000000000000114,0.542056551119632,0,0,0.7015248975,0.36855014705882355,0.06746480874107458
Xanthomonas_campestris,SRR28811885,10X,10X,10.0,log,4,5012262,11.89535404884088,6463.452826339575,0.06463453,75.0,75.0,0.0,17.2,7.8,116,1,5012262.0,1,5012262,65.17,5100000,0.9827964705882352,51024140,19038,4850,,2884,5000,8.0,0.0673379,0.0676551,0.0291082,9.0,3.0,19.0,0.10544,0.061016,5015081,1,5015081,5015081,10.0,10.0,3.0,1,5015081,10.0,10.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5015081,10.0,-7.122445629548224e-05,0.0,-20.0,0.0,1.0599999999971743e-06,-1.0599999999971743e-06,0.01720352941176484,3.921568627607286e-06,-1.780611407387056e-05,37.5,0.9999998004893199,-8.90305703693528e-06,-0.0058799481201585735,0.0,-2.8309625655431603e-05,-0.002366390816690889,-0.0058799481201585735,-157,8.744999999998893e-05,0.0,-3.078431372560697e-05,0.00027886744668847996,-0.9000000000000057,-0.26988754458995373,1,1,0.7015241025000001,0.3685486764705882,-5.661925131086321e-06
Xanthomonas_campestris,SRR28811885,10X,10X,10.0,log,5,5012235,11.895335906949043,6463.480081827392,0.0646348,75.0,75.0,0.0,17.2,7.8,116,1,5012235.0,1,5012235,65.17,5100000,0.9827911764705882,51024140,19038,4850,,2884,5000,8.0,0.0673379,0.0676551,0.0291082,9.0,3.0,19.0,0.10544,0.061016,5015081,1,5015081,5015081,10.0,10.0,3.0,1,5015081,10.0,10.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5015081,10.0,-1.814189183768633e-05,0.0,-27.0,0.0,2.700000000105396e-07,-2.700000000105396e-07,0.017208823529411776,5.294117646936769e-06,-3.628378367537266e-06,37.5,0.9999998004882452,-1.814189183768633e-06,-0.00589809001199626,0.0,-6.781344970382963e-06,-0.002373172161661272,-0.00589809001199626,-184,8.771999999999947e-05,0.0,-3.607843137254374e-05,5.308256445779591e-05,0.0,2.152828068504864e-05,1,2,0.7015239,0.3685466911764706,-1.1302241617304938e-06
Xanthomonas_campestris,SRR28811885,20X,20X,20.0,log,1,5014945,11.884612538706268,6479.458370491254,0.06479459,87.9,87.9,0.0,6.0,6.0,116,1,5014945.0,1,5014945,65.17,5100000,0.9833225490196078,102669824,19165,4859,,5789,5000,17.0,0.0711669,0.0715884,0.0287688,18.0,4.0,35.0,0.107779,0.060136,5015019,1,5015019,5015019,20.0,20.0,4.0,1,5015019,20.0,20.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5015019,20.0,,,,,,,0.016677450980392194,,,43.95,0.9999998005960583,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,1,1,0.82204555539,0.43217026029411765,0.0
Xanthomonas_campestris,SRR28811885,20X,20X,20.0,log,2,5014705,11.87979869413664,6486.6451028125775,0.06486645,87.9,87.9,0.0,6.0,6.0,116,1,5014705.0,1,5014705,65.17,5100000,0.9832754901960784,102669824,19165,4859,,5789,5000,17.0,0.0711669,0.0715884,0.0287688,18.0,4.0,35.0,0.107779,0.060136,5015019,1,5015019,5015019,20.0,20.0,4.0,1,5015019,20.0,20.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5015019,20.0,-0.004813844569627079,0.0,-240.0,0.0,7.186000000000692e-05,-7.186000000000692e-05,0.016724509803921594,4.705882352940005e-05,-0.0024069222848135396,43.95,0.9999998005865149,-0.0012034611424067698,-0.004813844569627079,0.0,-0.0019352039454978932,-0.0019352039454978932,-0.004813844569627079,-240,7.186000000000692e-05,0.0,-4.705882352940005e-05,,,-0.0019352039454978932,1,2,0.82198239045,0.4321495779411765,-0.0006450679818326311
Xanthomonas_campestris,SRR28811885,20X,20X,20.0,log,3,5014747,11.882438078127093,6482.704152046495,0.06482704,87.9,87.9,0.0,6.0,6.0,116,1,5014747.0,1,5014747,65.17,5100000,0.983283725490196,102669824,19165,4859,,5789,5000,17.0,0.0711669,0.0715884,0.0287688,18.0,4.0,35.0,0.107779,0.060136,5015019,1,5015019,5015019,20.0,20.0,4.0,1,5015019,20.0,20.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5015019,20.0,0.00263938399045216,0.0,42.0,0.0,-3.941000000000361e-05,3.941000000000361e-05,0.016716274509803952,-8.235294117642233e-06,0.0008797946634840533,43.95,0.999999800588185,0.00043989733174202666,-0.0021744605791749194,0.0,0.0010628120667691004,-0.0008723918787287928,-0.0021744605791749194,-198,3.245000000000331e-05,0.0,-3.882352941175782e-05,0.007453228560079239,0.0,0.002998016012266994,1,3,0.8220170318400001,0.43215319735294117,0.0002657030166922751
Xanthomonas_campestris,SRR28811885,20X,20X,20.0,log,4,5014745,11.881586683119526,6483.97524460602,0.06483975,89.7,89.7,0.0,6.0,4.3,116,1,5014745.0,1,5014745,65.17,5100000,0.9832833333333332,102669824,19165,4859,,5789,5000,17.0,0.0711669,0.0715884,0.0287688,18.0,4.0,35.0,0.107779,0.060136,5015019,1,5015019,5015019,20.0,20.0,4.0,1,5015019,20.0,20.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5015019,20.0,-0.0008513950075670351,1.7999999999999972,-2.0,0.0,1.2709999999999111e-05,-1.2709999999999111e-05,0.016716666666666824,3.921568628717509e-07,-0.00021284875189175878,44.85,0.9999998005881056,0.22489357562405377,-0.0030258555867419545,1.7999999999999972,0.5396569392126586,0.5387845473339298,-0.0030258555867419545,-200,4.516000000000242e-05,1.7999999999999972,-3.921568627462957e-05,-0.003490778998019195,1.7999999999999972,0.5385941271458895,0,0,0.83883874425,0.44100257499999995,0.10793138784253171
Xanthomonas_campestris,SRR28811885,20X,20X,20.0,log,5,5014704,11.881711936901723,6483.788137932575,0.06483788,87.9,87.9,0.0,6.0,6.0,116,1,5014704.0,1,5014704,65.17,5100000,0.983275294117647,102669824,19165,4859,,5789,5000,17.0,0.0711669,0.0715884,0.0287688,18.0,4.0,35.0,0.107779,0.060136,5015019,1,5015019,5015019,20.0,20.0,4.0,1,5015019,20.0,20.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5015019,20.0,0.00012525378219763184,-1.7999999999999972,-41.0,0.0,-1.8700000000010375e-06,1.8700000000010375e-06,0.016724705882352975,8.039215686150847e-06,2.5050756439526366e-05,43.95,0.9999998005864752,-0.17998747462177994,-0.0029006018045443227,0.0,-0.5399487205655514,-0.0011641732316216569,-0.0029006018045443227,-241,4.329000000000138e-05,0.0,-4.7254901960780415e-05,0.000976648789764667,-3.5999999999999943,-1.07960565977821,0,0,0.82200750348,0.43214949176470585,-0.0899914534275919
Xanthomonas_campestris,SRR28811885,40X,40X,40.0,log,1,5015430,11.930567460110115,6411.25805302401,0.06411258,89.7,89.7,0.0,5.2,5.2,116,1,5015430.0,1,5015430,65.17,5100000,0.9834176470588236,207950141,19298,4877,,11699,5000,37.0,0.0725857,0.0748546,0.0284064,36.0,7.0,73.0,0.107315,0.05975,5015273,1,5015273,5015273,41.0,41.0,8.0,1,5015273,41.0,41.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5015273,41.0,,,,,,,0.01658235294117638,,,44.85,0.9999998006153409,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,1,1,0.8394910157400001,0.4410628147058824,0.0
Xanthomonas_campestris,SRR28811885,40X,40X,40.0,log,2,5015364,11.926657273160943,6417.03329790618,0.06417033,89.7,89.7,0.0,6.0,4.3,116,1,5015364.0,1,5015364,65.17,5100000,0.983404705882353,207950141,19298,4877,,11699,5000,37.0,0.0725857,0.0748546,0.0284064,36.0,7.0,73.0,0.107315,0.05975,5015273,1,5015273,5015273,41.0,41.0,8.0,1,5015273,41.0,41.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5015273,41.0,-0.003910186949172001,0.0,-66.0,0.0,5.7749999999995305e-05,-5.7749999999995305e-05,0.01659529411764704,1.2941176470659954e-05,-0.0019550934745860005,44.85,0.9999998006127171,-0.0009775467372930002,-0.003910186949172001,0.0,-0.0015743306620217335,-0.0015743306620217335,-0.003910186949172001,-66,5.7749999999995305e-05,0.0,-1.2941176470659954e-05,,,-0.0015743306620217335,1,2,0.83943921399,0.4410570105882353,-0.0005247768873405779
Xanthomonas_campestris,SRR28811885,40X,40X,40.0,log,3,5015410,11.927602166311209,6415.636499165073,0.06415637,89.7,89.7,0.0,6.0,4.3,116,1,5015410.0,1,5015410,65.17,5100000,0.983413725490196,207950141,19298,4877,,11699,5000,37.0,0.0725857,0.0748546,0.0284064,36.0,7.0,73.0,0.107315,0.05975,5015273,1,5015273,5015273,41.0,41.0,8.0,1,5015273,41.0,41.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5015273,41.0,0.0009448931502653579,0.0,46.0,0.0,-1.3959999999993422e-05,1.3959999999993422e-05,0.01658627450980399,-9.019607843052668e-06,0.00031496438342178595,44.85,0.9999998006145459,0.00015748219171089298,-0.002965293798906643,0.0,0.0003798472993218366,-0.001194483362699897,-0.002965293798906643,-20,4.379000000000188e-05,0.0,-3.921568627607286e-06,0.004855080099437359,0.0,0.00195417796134357,1,3,0.83945173611,0.44106105588235295,9.496182483045914e-05
Xanthomonas_campestris,SRR28811885,40X,40X,40.0,log,4,5015405,11.926968604928124,6416.57271216506,0.06416573,88.8,88.8,0.0,5.2,6.0,116,1,5015405.0,1,5015405,65.17,5100000,0.9834127450980392,207950141,19298,4877,,11699,5000,37.0,0.0725857,0.0748546,0.0284064,36.0,7.0,73.0,0.107315,0.05975,5015273,1,5015273,5015273,41.0,41.0,8.0,1,5015273,41.0,41.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5015273,41.0,-0.0006335613830845688,-0.9000000000000057,-5.0,0.0,9.359999999999924e-06,-9.359999999999924e-06,0.01658725490196078,9.803921567907992e-07,-0.0001583903457711422,44.4,0.9999998006143471,-0.11257919517288628,-0.003598855181991212,-0.9000000000000057,-0.27025519851401986,-0.27144968187671975,-0.003598855181991212,-25,5.315000000000181e-05,-0.9000000000000057,-4.901960784398085e-06,-0.0015784545333499267,-0.9000000000000057,-0.2706350458133417,0,0,0.83102083176,0.43663525882352944,-0.05405103970280397
Xanthomonas_campestris,SRR28811885,40X,40X,40.0,log,5,5015350,11.927205502746345,6416.223739062311,0.06416223,90.5,90.5,0.0,5.2,4.3,116,1,5015350.0,1,5015350,65.17,5100000,0.9834019607843136,207950141,19298,4877,,11699,5000,37.0,0.0725857,0.0748546,0.0284064,36.0,7.0,73.0,0.107315,0.05975,5015273,1,5015273,5015273,41.0,41.0,8.0,1,5015273,41.0,41.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5015273,41.0,0.0002368978182207826,1.7000000000000028,-55.0,0.0,-3.5000000000035003e-06,3.5000000000035003e-06,0.016598039215686367,1.078431372558697e-05,4.737956364415652e-05,45.25,0.9999998006121605,0.17002368978182236,-0.003361957363770429,0.7999999999999972,0.5100965375586616,0.23864685568194183,-0.003361957363770429,-80,4.9649999999998307e-05,0.7999999999999972,-1.5686274509985054e-05,0.0008704592013053514,2.6000000000000085,0.7803517360726815,0,0,0.84693318185,0.44498938725490195,0.08501608959311026
Xanthomonas_campestris,SRR28811885,FULL,419X,419.0,log,1,5015540,11.936233487284838,6402.898192476308,0.06402899,87.9,87.9,0.0,7.8,4.3,116,1,5015540.0,1,5015540,65.18,5100000,0.9834392156862743,2139048945,18690,4817,,121797,5000,380.0,0.0795906,0.07848,0.0284297,378.0,76.0,784.0,0.105356,0.05962,5013969,1,5013969,5013969,434.0,434.0,87.0,1,5013969,434.0,434.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5013969,434.0,,,,,,,0.01656078431372565,,,43.95,0.9999998006197138,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,1,1,0.82271851779,0.43222153529411755,0.0
Xanthomonas_campestris,SRR28811885,FULL,419X,419.0,log,2,5016155,11.91701298995759,6431.299098553687,0.06431299,92.2,92.2,0.0,4.3,3.4,116,1,5016155.0,1,5016155,65.17,5100000,0.9835598039215686,2139048945,18690,4817,,121797,5000,380.0,0.0795906,0.07848,0.0284297,378.0,76.0,784.0,0.105356,0.05962,5013969,1,5013969,5013969,434.0,434.0,87.0,1,5013969,434.0,434.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5013969,434.0,-0.01922049732724851,4.299999999999997,615.0,0.0,0.00028400000000000647,-0.00028400000000000647,0.01644019607843139,-0.0001205882352942611,-0.009610248663624255,46.1,0.9999998006441586,1.0701948756681872,-0.01922049732724851,4.299999999999997,1.2822429422455701,1.2822429422455701,-0.01922049732724851,615,0.00028400000000000647,4.299999999999997,0.0001205882352942611,,,1.2822429422455701,0,0,0.86270342322,0.4534210696078432,0.4274143140818567
Xanthomonas_campestris,SRR28811885,FULL,419X,419.0,log,3,5015712,11.911127839016553,6440.020197754536,0.0644002,83.6,83.6,0.0,11.2,5.2,116,1,5015712.0,1,5015712,65.18,5100000,0.9834729411764704,2139048945,18690,4817,,121797,5000,380.0,0.0795906,0.07848,0.0284297,378.0,76.0,784.0,0.105356,0.05962,5013969,1,5013969,5013969,434.0,434.0,87.0,1,5013969,434.0,434.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5013969,434.0,-0.005885150941036699,-8.600000000000009,-443.0,0.0,8.721000000000423e-05,-8.721000000000423e-05,0.01652705882352956,8.686274509817071e-05,-0.001961716980345566,41.8,0.999999800626551,-1.4343141918235076,-0.025105648268285208,-4.300000000000011,-2.5823628161019068,-1.3001198738563366,-0.025105648268285208,172,0.0003712100000000107,-4.300000000000011,3.372549019609039e-05,0.01333534638621181,-12.900000000000006,-3.864605758347477,0,0,0.7821614328,0.4110916894117646,-0.6455907040254767
Xanthomonas_campestris,SRR28811885,FULL,419X,419.0,log,4,5015622,11.917123737729025,6431.13514746141,0.06431135,87.1,87.1,0.0,6.9,6.0,116,1,5015622.0,1,5015622,65.18,5100000,0.9834552941176472,2139048945,18690,4817,,121797,5000,380.0,0.0795906,0.07848,0.0284297,378.0,76.0,784.0,0.105356,0.05962,5013969,1,5013969,5013969,434.0,434.0,87.0,1,5013969,434.0,434.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5013969,434.0,0.00599589871247197,3.5,-90.0,0.0,-8.885000000000143e-05,8.885000000000143e-05,0.016544705882352795,1.7647058823233586e-05,0.0014989746781179925,43.55,0.9999998006229734,0.438249487339059,-0.019109749555813238,-0.8000000000000114,1.052417894190871,-0.2477019796654656,-0.019109749555813238,82,0.00028236000000000927,-0.8000000000000114,1.6078431372856805e-05,0.011881049653508668,12.100000000000009,3.6347807102927776,0,0,0.81498481415,0.42829478058823534,0.2104835788381742
Xanthomonas_campestris,SRR28811885,FULL,419X,419.0,log,5,5015638,11.917189242313274,6431.038315654026,0.06431038,87.9,87.9,0.0,6.0,6.0,116,1,5015638.0,1,5015638,65.18,5100000,0.9834584313725492,2139048945,18690,4817,,121797,5000,380.0,0.0795906,0.07848,0.0284297,378.0,76.0,784.0,0.105356,0.05962,5013969,1,5013969,5013969,434.0,434.0,87.0,1,5013969,434.0,434.0,0.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5013969,434.0,6.55045842492541e-05,0.8000000000000114,16.0,0.0,-9.70000000002913e-07,9.70000000002913e-07,0.01654156862745082,-3.1372549019748064e-06,1.3100916849850818e-05,43.95,0.9999998006236095,0.08000655045842606,-0.019044244971563984,0.0,0.2400260821082129,-0.0076758975572526755,-0.019044244971563984,98,0.00028139000000000636,0.0,1.921568627483161e-05,-0.005930394128222716,-2.6999999999999886,-0.8123918120826581,0,0,0.82247117598,0.43222998058823536,0.040004347018035485
Acinetobacter_baumanii,SRR29761485,10X,10X,9.0,log,1,1025651,10.23788356876241,9466.98484008761,0.09466984,32.8,32.8,0.0,51.7,15.5,116,2,832880.4,24,3724648,38.61,4200000,0.8868209523809524,41723272,10992,2367,,4611,2000,8.0,0.0863296,0.0871969,0.0448461,7.0,3.0,15.0,0.145498,0.09607,3732791,24,1026594,1076500,9.0,9.0,3.0,24,3732791,8.708333333333334,6.0,0.6960151362886129,4,0.0092207144734328,0.0153391925773503,5,0.0122886601473267,1,0.0053056814592619,0.0711135447979809,0.0083848787676566,1076500,11.0,,,,,,,0.11317904761904762,,,1.3119999999999998,0.27536849781012923,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,1,1,0.29694829248,0.011635090895238093,0.0
Acinetobacter_baumanii,SRR29761485,10X,10X,9.0,log,2,1025613,10.203322789986595,9542.62179966211,0.09542622,31.9,31.9,0.0,52.6,15.5,116,2,833207.3,24,3722530,38.61,4200000,0.8863166666666666,41723272,10992,2367,,4611,2000,8.0,0.0863296,0.0871969,0.0448461,7.0,3.0,15.0,0.145498,0.09607,3732791,24,1026594,1076500,9.0,9.0,3.0,24,3732791,8.708333333333334,6.0,0.6960151362886129,4,0.0092207144734328,0.0153391925773503,5,0.0122886601473267,1,0.0053056814592619,0.0711135447979809,0.0083848787676566,1076500,11.0,-0.03456077877581443,-0.8999999999999986,-38.0,0.0,0.0007563800000000009,-0.0007563800000000009,0.11368333333333336,0.0005042857142857349,-0.017280389387907213,1.276,0.2755149654898777,-0.23364019469395325,-0.03456077877581443,-0.8999999999999986,-0.28392515893889675,-0.28392515893889675,-0.03456077877581443,-38,0.0007563800000000009,-0.8999999999999986,-0.0005042857142857349,,,-0.28392515893889675,0,0,0.28855903582,0.011309400666666667,-0.09464171964629892
Acinetobacter_baumanii,SRR29761485,10X,10X,9.0,log,3,1025617,10.197956716068594,9554.420296662964,0.0955442,32.8,32.8,0.0,50.9,16.4,116,2,833784.9,24,3720034,38.61,4200000,0.885722380952381,41723272,10992,2367,,4611,2000,8.0,0.0863296,0.0871969,0.0448461,7.0,3.0,15.0,0.145498,0.09607,3732791,24,1026594,1076500,9.0,9.0,3.0,24,3732791,8.708333333333334,6.0,0.6960151362886129,4,0.0092207144734328,0.0153391925773503,5,0.0122886601473267,1,0.0053056814592619,0.0711135447979809,0.0083848787676566,1076500,11.0,-0.005366073918001035,0.8999999999999986,4.0,0.0,0.00011797999999998976,-0.00011797999999998976,0.11427761904761902,0.0005942857142856584,-0.001788691306000345,1.3119999999999998,0.275700900663569,0.1491056543469996,-0.03992685269381546,0.0,0.2678894030042277,-0.01603575593466905,-0.03992685269381546,-34,0.0008743599999999907,0.0,-0.0010985714285713932,0.02919470485781339,1.7999999999999972,0.5518145619431245,0,0,0.2966615024,0.011620677638095238,0.06697235075105692
Acinetobacter_baumanii,SRR29761485,10X,10X,9.0,log,4,1025588,10.194101131646915,9562.905707622973,0.09562906,32.8,32.8,0.0,50.9,16.4,116,2,838738.3,23,3697365,38.61,4200000,0.880325,41723272,10992,2367,,4611,2000,8.0,0.0863296,0.0871969,0.0448461,7.0,3.0,15.0,0.145498,0.09607,3732791,24,1026594,1076500,9.0,9.0,3.0,24,3732791,8.708333333333334,6.0,0.6960151362886129,4,0.0092207144734328,0.0153391925773503,5,0.0122886601473267,1,0.0053056814592619,0.0711135447979809,0.0083848787676566,1076500,11.0,-0.0038555844216787705,0.0,-29.0,-1.0,8.486000000000604e-05,-8.486000000000604e-05,0.11967499999999998,0.005397380952380959,-0.0009638961054196926,1.3666666666666665,0.27738341294856933,-0.0004819480527098463,-0.04378243711549423,0.0,-0.0010194676734334134,-0.017055223608102462,-0.04378243711549423,-63,0.0009592199999999967,0.0,-0.006495952380952352,0.0015104894963222648,-0.8999999999999986,-0.2689088706776611,1,1,0.29663366831999993,0.012031108333333332,-0.0002038935346866827
